164; 829; 16.52%; 99.86%; 16.03; 10; 4 
167; 826; 16.82%; 99.86%; 14.95; 10; 5 
174; 819; 17.52%; 99.86%; 1.88; 10; 10 
168; 825; 16.92%; 99.86%; 15.84; 14; 4 
171; 822; 17.22%; 99.86%; 14.68; 14; 5 
178; 815; 17.93%; 99.86%; 2.10; 14; 10 
171; 822; 17.22%; 99.86%; 15.66; 20; 4 
173; 820; 17.42%; 99.86%; 14.33; 20; 5 
178; 815; 17.93%; 99.86%; 2.33; 20; 10 
